"TIME","GEO","AGE","SEX","UNIT","Value"
"2008","Netherlands","53 years","Males","Number","112,782"
"2008","Netherlands","53 years","Females","Number","111,395"
"2008","Netherlands","54 years","Males","Number","111,108"
"2008","Netherlands","54 years","Females","Number","109,795"
"2008","Netherlands","55 years","Males","Number","111,554"
"2008","Netherlands","55 years","Females","Number","109,816"
"2008","Netherlands","56 years","Males","Number","107,754"
"2008","Netherlands","56 years","Females","Number","105,890"
"2008","Netherlands","57 years","Males","Number","108,072"
"2008","Netherlands","57 years","Females","Number","106,436"
"2008","Netherlands","58 years","Males","Number","109,458"
"2008","Netherlands","58 years","Females","Number","107,672"
"2008","Netherlands","59 years","Males","Number","112,801"
"2008","Netherlands","59 years","Females","Number","110,558"
"2008","Netherlands","60 years","Males","Number","117,800"
"2008","Netherlands","60 years","Females","Number","116,767"
"2008","Netherlands","61 years","Males","Number","121,477"
"2008","Netherlands","61 years","Females","Number","119,437"
"2008","Netherlands","62 years","Males","Number","86,318"
"2008","Netherlands","62 years","Females","Number","85,866"
"2008","Netherlands","63 years","Males","Number","89,427"
"2008","Netherlands","63 years","Females","Number","89,507"
"2008","Netherlands","64 years","Males","Number","84,318"
"2008","Netherlands","64 years","Females","Number","84,362"
"2008","Netherlands","65 years","Males","Number","77,022"
"2008","Netherlands","65 years","Females","Number","77,569"
"2008","Netherlands","66 years","Males","Number","72,305"
"2008","Netherlands","66 years","Females","Number","73,611"
"2008","Netherlands","67 years","Males","Number","72,748"
"2008","Netherlands","67 years","Females","Number","75,479"
"2008","Netherlands","68 years","Males","Number","68,325"
"2008","Netherlands","68 years","Females","Number","72,508"
"2008","Netherlands","69 years","Males","Number","65,675"
"2008","Netherlands","69 years","Females","Number","70,217"
"2008","Netherlands","70 years","Males","Number","60,003"
"2008","Netherlands","70 years","Females","Number","65,802"
"2008","Netherlands","71 years","Males","Number","58,170"
"2008","Netherlands","71 years","Females","Number","64,934"
"2008","Netherlands","72 years","Males","Number","55,007"
"2008","Netherlands","72 years","Females","Number","62,781"
"2008","Netherlands","73 years","Males","Number","52,190"
"2008","Netherlands","73 years","Females","Number","61,480"
"2008","Netherlands","74 years","Males","Number","49,147"
"2008","Netherlands","74 years","Females","Number","59,521"
"2008","Netherlands","75 years","Males","Number","47,800"
"2008","Netherlands","75 years","Females","Number","59,816"
"2008","Netherlands","76 years","Males","Number","44,305"
"2008","Netherlands","76 years","Females","Number","57,476"
"2008","Netherlands","77 years","Males","Number","42,183"
"2008","Netherlands","77 years","Females","Number","56,746"
"2008","Netherlands","78 years","Males","Number","37,624"
"2008","Netherlands","78 years","Females","Number","52,957"
"2008","Netherlands","79 years","Males","Number","34,660"
"2008","Netherlands","79 years","Females","Number","51,276"
"2008","Netherlands","80 years","Males","Number","30,861"
"2008","Netherlands","80 years","Females","Number","47,438"
"2008","Netherlands","81 years","Males","Number","28,154"
"2008","Netherlands","81 years","Females","Number","45,736"
"2008","Netherlands","82 years","Males","Number","24,908"
"2008","Netherlands","82 years","Females","Number","43,080"
"2008","Netherlands","83 years","Males","Number","21,984"
"2008","Netherlands","83 years","Females","Number","41,231"
"2008","Netherlands","84 years","Males","Number","19,813"
"2008","Netherlands","84 years","Females","Number","38,758"
"2008","Netherlands","85 years","Males","Number","16,813"
"2008","Netherlands","85 years","Females","Number","34,426"
"2008","Netherlands","86 years","Males","Number","14,342"
"2008","Netherlands","86 years","Females","Number","31,326"
"2008","Netherlands","87 years","Males","Number","12,095"
"2008","Netherlands","87 years","Females","Number","28,168"
"2008","Netherlands","88 years","Males","Number","8,292"
"2008","Netherlands","88 years","Females","Number","21,042"
"2008","Netherlands","89 years","Males","Number","6,238"
"2008","Netherlands","89 years","Females","Number","17,349"
"2008","Netherlands","90 years","Males","Number","5,072"
"2008","Netherlands","90 years","Females","Number","15,020"
"2008","Netherlands","91 years","Males","Number","3,840"
"2008","Netherlands","91 years","Females","Number","12,355"
"2008","Netherlands","92 years","Males","Number","2,815"
"2008","Netherlands","92 years","Females","Number","9,907"
"2008","Netherlands","93 years","Males","Number","2,290"
"2008","Netherlands","93 years","Females","Number","8,340"
"2008","Netherlands","94 years","Males","Number","1,543"
"2008","Netherlands","94 years","Females","Number","6,149"
"2008","Netherlands","95 years","Males","Number","1,020"
"2008","Netherlands","95 years","Females","Number","4,376"
"2008","Netherlands","96 years","Males","Number","645"
"2008","Netherlands","96 years","Females","Number","3,052"
"2008","Netherlands","97 years","Males","Number","424"
"2008","Netherlands","97 years","Females","Number","2,175"
"2008","Netherlands","98 years","Males","Number","284"
"2008","Netherlands","98 years","Females","Number","1,508"
"2008","Netherlands","99 years","Males","Number","169"
"2008","Netherlands","99 years","Females","Number","965"
"2008","Netherlands","Open-ended age class","Males","Number","193"
"2008","Netherlands","Open-ended age class","Females","Number","1,293"
"2009","Netherlands","Less than 1 year","Males","Number","94,691"
"2009","Netherlands","Less than 1 year","Females","Number","89,717"
"2009","Netherlands","1 year","Males","Number","92,606"
"2009","Netherlands","1 year","Females","Number","88,963"
"2009","Netherlands","2 years","Males","Number","94,857"
"2009","Netherlands","2 years","Females","Number","90,196"
"2009","Netherlands","3 years","Males","Number","95,888"
"2009","Netherlands","3 years","Females","Number","91,436"
"2009","Netherlands","4 years","Males","Number","98,630"
"2009","Netherlands","4 years","Females","Number","94,572"
"2009","Netherlands","5 years","Males","Number","102,276"
"2009","Netherlands","5 years","Females","Number","97,540"
"2009","Netherlands","6 years","Males","Number","102,762"
"2009","Netherlands","6 years","Females","Number","97,950"
"2009","Netherlands","7 years","Males","Number","103,510"
"2009","Netherlands","7 years","Females","Number","99,013"
"2009","Netherlands","8 years","Males","Number","105,166"
"2009","Netherlands","8 years","Females","Number","100,944"
"2009","Netherlands","9 years","Males","Number","103,282"
"2009","Netherlands","9 years","Females","Number","98,191"
"2009","Netherlands","10 years","Males","Number","102,407"
"2009","Netherlands","10 years","Females","Number","97,743"
"2009","Netherlands","11 years","Males","Number","99,103"
"2009","Netherlands","11 years","Females","Number","95,345"
"2009","Netherlands","12 years","Males","Number","99,403"
"2009","Netherlands","12 years","Females","Number","93,813"
"2009","Netherlands","13 years","Males","Number","99,109"
"2009","Netherlands","13 years","Females","Number","94,637"
"2009","Netherlands","14 years","Males","Number","101,951"
"2009","Netherlands","14 years","Females","Number","97,357"
"2009","Netherlands","15 years","Males","Number","101,718"
"2009","Netherlands","15 years","Females","Number","97,350"
"2009","Netherlands","16 years","Males","Number","103,270"
"2009","Netherlands","16 years","Females","Number","98,224"
"2009","Netherlands","17 years","Males","Number","104,492"
"2009","Netherlands","17 years","Females","Number","100,129"
"2009","Netherlands","18 years","Males","Number","105,437"
"2009","Netherlands","18 years","Females","Number","100,471"
"2009","Netherlands","19 years","Males","Number","101,335"
