"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2017","Netherlands","Person","9 years","Males","Baseline projections ","94,201"
"2017","Netherlands","Person","9 years","Females","Baseline projections ","90,196"
"2017","Netherlands","Person","10 years","Males","Baseline projections ","96,522"
"2017","Netherlands","Person","10 years","Females","Baseline projections ","91,396"
"2017","Netherlands","Person","11 years","Males","Baseline projections ","97,138"
"2017","Netherlands","Person","11 years","Females","Baseline projections ","92,557"
"2017","Netherlands","Person","12 years","Males","Baseline projections ","99,894"
"2017","Netherlands","Person","12 years","Females","Baseline projections ","95,673"
"2017","Netherlands","Person","13 years","Males","Baseline projections ","103,682"
"2017","Netherlands","Person","13 years","Females","Baseline projections ","98,765"
"2017","Netherlands","Person","14 years","Males","Baseline projections ","104,123"
"2017","Netherlands","Person","14 years","Females","Baseline projections ","99,271"
"2017","Netherlands","Person","15 years","Males","Baseline projections ","104,977"
"2017","Netherlands","Person","15 years","Females","Baseline projections ","100,306"
"2017","Netherlands","Person","16 years","Males","Baseline projections ","106,870"
"2017","Netherlands","Person","16 years","Females","Baseline projections ","102,524"
"2017","Netherlands","Person","17 years","Males","Baseline projections ","105,100"
"2017","Netherlands","Person","17 years","Females","Baseline projections ","99,979"
"2017","Netherlands","Person","18 years","Males","Baseline projections ","105,677"
"2017","Netherlands","Person","18 years","Females","Baseline projections ","100,891"
"2017","Netherlands","Person","19 years","Males","Baseline projections ","104,052"
"2017","Netherlands","Person","19 years","Females","Baseline projections ","100,632"
"2017","Netherlands","Person","20 years","Males","Baseline projections ","105,423"
"2017","Netherlands","Person","20 years","Females","Baseline projections ","100,837"
"2017","Netherlands","Person","21 years","Males","Baseline projections ","105,885"
"2017","Netherlands","Person","21 years","Females","Baseline projections ","103,096"
"2017","Netherlands","Person","22 years","Males","Baseline projections ","109,804"
"2017","Netherlands","Person","22 years","Females","Baseline projections ","107,029"
"2017","Netherlands","Person","23 years","Males","Baseline projections ","110,079"
"2017","Netherlands","Person","23 years","Females","Baseline projections ","107,407"
"2017","Netherlands","Person","24 years","Males","Baseline projections ","111,952"
"2017","Netherlands","Person","24 years","Females","Baseline projections ","108,806"
"2017","Netherlands","Person","25 years","Males","Baseline projections ","113,284"
"2017","Netherlands","Person","25 years","Females","Baseline projections ","110,634"
"2017","Netherlands","Person","26 years","Males","Baseline projections ","113,954"
"2017","Netherlands","Person","26 years","Females","Baseline projections ","110,972"
"2017","Netherlands","Person","27 years","Males","Baseline projections ","109,619"
"2017","Netherlands","Person","27 years","Females","Baseline projections ","107,864"
"2017","Netherlands","Person","28 years","Males","Baseline projections ","108,718"
"2017","Netherlands","Person","28 years","Females","Baseline projections ","106,538"
"2017","Netherlands","Person","29 years","Males","Baseline projections ","109,159"
"2017","Netherlands","Person","29 years","Females","Baseline projections ","106,292"
"2017","Netherlands","Person","30 years","Males","Baseline projections ","108,028"
"2017","Netherlands","Person","30 years","Females","Baseline projections ","106,646"
"2017","Netherlands","Person","31 years","Males","Baseline projections ","105,732"
"2017","Netherlands","Person","31 years","Females","Baseline projections ","104,111"
"2017","Netherlands","Person","32 years","Males","Baseline projections ","104,271"
"2017","Netherlands","Person","32 years","Females","Baseline projections ","102,216"
"2017","Netherlands","Person","33 years","Males","Baseline projections ","101,215"
"2017","Netherlands","Person","33 years","Females","Baseline projections ","99,828"
"2017","Netherlands","Person","34 years","Males","Baseline projections ","101,618"
"2017","Netherlands","Person","34 years","Females","Baseline projections ","100,453"
"2017","Netherlands","Person","35 years","Males","Baseline projections ","102,914"
"2017","Netherlands","Person","35 years","Females","Baseline projections ","103,094"
"2017","Netherlands","Person","36 years","Males","Baseline projections ","104,522"
"2017","Netherlands","Person","36 years","Females","Baseline projections ","104,183"
"2017","Netherlands","Person","37 years","Males","Baseline projections ","100,910"
"2017","Netherlands","Person","37 years","Females","Baseline projections ","100,956"
"2017","Netherlands","Person","38 years","Males","Baseline projections ","100,961"
"2017","Netherlands","Person","38 years","Females","Baseline projections ","101,370"
"2017","Netherlands","Person","39 years","Males","Baseline projections ","99,170"
"2017","Netherlands","Person","39 years","Females","Baseline projections ","100,133"
"2017","Netherlands","Person","40 years","Males","Baseline projections ","100,754"
"2017","Netherlands","Person","40 years","Females","Baseline projections ","100,512"
"2017","Netherlands","Person","41 years","Males","Baseline projections ","100,968"
"2017","Netherlands","Person","41 years","Females","Baseline projections ","101,928"
"2017","Netherlands","Person","42 years","Males","Baseline projections ","105,370"
"2017","Netherlands","Person","42 years","Females","Baseline projections ","106,627"
"2017","Netherlands","Person","43 years","Males","Baseline projections ","109,190"
"2017","Netherlands","Person","43 years","Females","Baseline projections ","110,505"
"2017","Netherlands","Person","44 years","Males","Baseline projections ","117,867"
"2017","Netherlands","Person","44 years","Females","Baseline projections ","119,731"
"2017","Netherlands","Person","45 years","Males","Baseline projections ","124,555"
"2017","Netherlands","Person","45 years","Females","Baseline projections ","124,666"
"2017","Netherlands","Person","46 years","Males","Baseline projections ","130,116"
"2017","Netherlands","Person","46 years","Females","Baseline projections ","129,908"
"2017","Netherlands","Person","47 years","Males","Baseline projections ","133,405"
"2017","Netherlands","Person","47 years","Females","Baseline projections ","132,265"
"2017","Netherlands","Person","48 years","Males","Baseline projections ","127,619"
"2017","Netherlands","Person","48 years","Females","Baseline projections ","126,958"
"2017","Netherlands","Person","49 years","Males","Baseline projections ","126,775"
"2017","Netherlands","Person","49 years","Females","Baseline projections ","125,186"
"2017","Netherlands","Person","50 years","Males","Baseline projections ","127,521"
"2017","Netherlands","Person","50 years","Females","Baseline projections ","125,945"
"2017","Netherlands","Person","51 years","Males","Baseline projections ","129,799"
"2017","Netherlands","Person","51 years","Females","Baseline projections ","127,482"
"2017","Netherlands","Person","52 years","Males","Baseline projections ","131,824"
"2017","Netherlands","Person","52 years","Females","Baseline projections ","129,949"
"2017","Netherlands","Person","53 years","Males","Baseline projections ","129,331"
"2017","Netherlands","Person","53 years","Females","Baseline projections ","127,714"
"2017","Netherlands","Person","54 years","Males","Baseline projections ","126,324"
"2017","Netherlands","Person","54 years","Females","Baseline projections ","125,904"
"2017","Netherlands","Person","55 years","Males","Baseline projections ","124,778"
"2017","Netherlands","Person","55 years","Females","Baseline projections ","124,510"
"2017","Netherlands","Person","56 years","Males","Baseline projections ","121,364"
"2017","Netherlands","Person","56 years","Females","Baseline projections ","121,030"
"2017","Netherlands","Person","57 years","Males","Baseline projections ","119,954"
"2017","Netherlands","Person","57 years","Females","Baseline projections ","119,899"
"2017","Netherlands","Person","58 years","Males","Baseline projections ","116,381"
"2017","Netherlands","Person","58 years","Females","Baseline projections ","116,441"
"2017","Netherlands","Person","59 years","Males","Baseline projections ","113,412"
"2017","Netherlands","Person","59 years","Females","Baseline projections ","113,949"
"2017","Netherlands","Person","60 years","Males","Baseline projections ","111,459"
"2017","Netherlands","Person","60 years","Females","Baseline projections ","111,509"
"2017","Netherlands","Person","61 years","Males","Baseline projections ","107,574"
"2017","Netherlands","Person","61 years","Females","Baseline projections ","109,058"
"2017","Netherlands","Person","62 years","Males","Baseline projections ","106,152"
"2017","Netherlands","Person","62 years","Females","Baseline projections ","106,563"
"2017","Netherlands","Person","63 years","Males","Baseline projections ","103,936"
"2017","Netherlands","Person","63 years","Females","Baseline projections ","104,665"
"2017","Netherlands","Person","64 years","Males","Baseline projections ","103,714"
"2017","Netherlands","Person","64 years","Females","Baseline projections ","104,430"
"2017","Netherlands","Person","65 years","Males","Baseline projections ","99,631"
"2017","Netherlands","Person","65 years","Females","Baseline projections ","100,065"
"2017","Netherlands","Person","66 years","Males","Baseline projections ","99,081"
"2017","Netherlands","Person","66 years","Females","Baseline projections ","100,259"
"2017","Netherlands","Person","67 years","Males","Baseline projections ","99,442"
